id,text,sentiment
2635,Hélas... C'est vraiment mauvais! Won't buy again ❌ #disappointed,negative
2636,"Bon, Ok I guess... Peut mieux faire On verra.",neutral
2637,OMG! Excellent rapport qualité-prix! Highly recommended 📈,positive
2638,Attention! Not worth it! Vraiment pas à la hauteur 📛 #fail,negative
2639,"Franchement, Je suis très content! Great value for money 😊 ❤️❤️",positive
2640,"So, C'est bien... Not amazing though We'll see.",neutral
2641,Bad quality! Ça ne vaut pas le prix 👊 #fail,negative
2642,"Honestly, Wonderful experience! Merci beaucoup 🙏 5/5",positive
2643,Warning: C'est nul! Waste of money 😠 #fail,negative
2644,"Bon, It's okay. Correspond à la description",neutral
2645,"Attention! Horrible experience, vraiment pas satisfait 😡",negative
2646,Brilliant service! Équipe au top 🌈 Keep it up!,positive
2647,"Sérieusement, This is awesome! Trop bien, je recommande 🔥",positive
2648,"Bon, C'est standard. Not bad, not great either ⭐⭐⭐",neutral
2649,"Honestly, Great product! Super qualité, très satisfait 👌 Bravo!",positive
2650,Attention! Je suis vraiment pas content! Worst purchase 😾,negative
2651,Acceptable. Je m'attendais à mieux maybe On verra.,neutral
2652,"Sérieusement, Je kiffe! Really impressed 🤩 ❤️❤️",positive
2653,"Unfortunately, Awful! N'achetez pas ce produit ⚠️",negative
2654,"Honestly, Brilliant service! Équipe au top 🌈 5/5",positive
2655,Warning: Je ne suis pas satisfait! Doesn't work properly ⛔ 😢😢,negative
2656,Attention! Poor service! Personnel désagréable 😐 Never again!,negative
2657,"Warning: Horrible experience, vraiment pas satisfait 😡 😢😢",negative
2658,Plutôt correct. Nothing spectacular ✔️ ⭐⭐⭐,neutral
2659,"Bon, It's alright. Rien d'extraordinaire",neutral
2660,"So, It's alright. Rien d'extraordinaire ⭐⭐⭐",neutral
2661,"Well, Normal quality for the price. Rien à redire 3/5",neutral
2662,"Bon, Normal. It works as advertised 📝 3/5",neutral
2663,Hélas... Awful! N'achetez pas ce produit ⚠️,negative
2664,Wow! Excellent rapport qualité-prix! Highly recommended 📈 #happy,positive
2665,Attention! Bad quality! Ça ne vaut pas le prix 👊 #fail,negative
2666,"Voilà, C'est standard. Not bad, not great either ⭐⭐⭐",neutral
2667,"Well, Average product, prix correct 🤷",neutral
2668,Wow! Top quality! Je ne regrette pas du tout 👏 5/5,positive
2669,Wow! Top quality! Je ne regrette pas du tout 👏 5/5,positive
2670,Wow! Superbe! Better than expected 💪 ❤️❤️,positive
2671,"So, C'est standard. Not bad, not great either We'll see.",neutral
2672,Hélas... Not worth it! Vraiment pas à la hauteur 📛 #fail,negative
2673,Poor service! Personnel désagréable 😐 #fail,negative
2674,"So, It does the job. Produit basique 3/5",neutral
2675,"Malheureusement, Terrible service! Je ne recommande pas 👎 #fail",negative
2676,"Unfortunately, Poor quality! Très mauvaise qualité 💔 #fail",negative
2677,"Unfortunately, Terrible! Perte de temps et d'argent 😩 Never again!",negative
2678,"Sérieusement, Excellent quality, vraiment top! Love it 💯 Bravo!",positive
2679,"Unfortunately, Disappointed! Ne correspond pas à la description 😕 Never again!",negative
2680,Attention! C'est vraiment mauvais! Won't buy again ❌ #disappointed,negative
2681,"Bon, Normal quality for the price. Rien à redire ⭐⭐⭐",neutral
2682,"Honestly, Je kiffe! Really impressed 🤩 #happy",positive
2683,"Malheureusement, Not good at all! Vraiment décevant 😤 Never again!",negative
2684,"Voilà, Average product, prix correct 🤷 On verra.",neutral
2685,"Honestly, Brilliant service! Équipe au top 🌈 A++",positive
2686,"Unfortunately, Awful! N'achetez pas ce produit ⚠️ 😢😢",negative
2687,"Well, Normal quality for the price. Rien à redire",neutral
2688,OMG! Vraiment excellent service! Will definitely come back 💖 ❤️❤️,positive
2689,"Bon, C'est moyen. Could be better 🙂",neutral
2690,Pas mal without being great 😶 On verra.,neutral
2691,"So, Normal. It works as advertised 📝",neutral
2692,C'est moyen. Could be better 🙂 On verra.,neutral
2693,Attention! Awful! N'achetez pas ce produit ⚠️ #fail,negative
2694,"Voilà, Acceptable quality. Correct pour le prix",neutral
2695,Correct but not exceptional. On verra à l'usage 🤔 ⭐⭐⭐,neutral
2696,Warning: Très déçu... Not what I expected 😞,negative
2697,Fair product. On verra sur le long terme 🔄 ⭐⭐⭐,neutral
2698,"Bon, C'est correct. Nothing special 😐 3/5",neutral
2699,"Honestly, Super expérience, very satisfied with my order ⭐⭐⭐⭐⭐",positive
2700,"Bon, Plutôt correct. Nothing spectacular ✔️ 3/5",neutral
2701,Hélas... Très déçu... Not what I expected 😞 Never again!,negative
2702,"Voilà, Pas mal without being great 😶 We'll see.",neutral
2703,"Well, Fair product. On verra sur le long terme 🔄 3/5",neutral
2704,"So, Average experience. Ni bon ni mauvais We'll see.",neutral
2705,Attention! Je regrette cet achat... Totally disappointed 😔 #fail,negative
2706,Wow! Amazing! Ça vaut vraiment le coup 🌟 Bravo!,positive
2707,Wow! Superbe! Better than expected 💪 5/5,positive
2708,"Sérieusement, Wonderful experience! Merci beaucoup 🙏 #happy",positive
2709,J'adore ce produit! Best purchase ever 😍 #happy,positive
2710,Hélas... Not good at all! Vraiment décevant 😤 #disappointed,negative
2711,Attention! Not worth it! Vraiment pas à la hauteur 📛 0/5,negative
2712,"Wow! Great product! Super qualité, très satisfait 👌 Keep it up!",positive
2713,"Sérieusement, This is awesome! Trop bien, je recommande 🔥 #happy",positive
2714,"Malheureusement, Terrible quality! Produit défectueux 🔴 0/5",negative
2715,Hélas... Je ne suis pas satisfait! Doesn't work properly ⛔ 😢😢,negative
2716,"Voilà, Normal quality for the price. Rien à redire On verra.",neutral
2717,"Sérieusement, Top quality! Je ne regrette pas du tout 👏",positive
2718,"Sérieusement, I love it so much! C'est génial 😄 A++",positive
2719,Terrible service! Je ne recommande pas 👎 #fail,negative
2720,Hélas... Très déçu... Not what I expected 😞 #disappointed,negative
2721,Hélas... Terrible! Perte de temps et d'argent 😩 #disappointed,negative
2722,"Well, It's alright. Rien d'extraordinaire ⭐⭐⭐",neutral
2723,OMG! Love this! Vraiment un bon achat 😍 Keep it up!,positive
2724,Waste of time! Vraiment pas terrible 😑,negative
2725,Je regrette cet achat... Totally disappointed 😔 Never again!,negative
2726,"Malheureusement, Je ne suis pas satisfait! Doesn't work properly ⛔ 😢😢",negative
2727,"Franchement, Excellent quality, vraiment top! Love it 💯",positive
2728,Hélas... Je suis vraiment pas content! Worst purchase 😾,negative
2729,Wow! Outstanding! Meilleur achat de l'année 🏆 Bravo!,positive
2730,Correct but not exceptional. On verra à l'usage 🤔 3/5,neutral
2731,"So, Normal quality for the price. Rien à redire",neutral
2732,OMG! Amazing! Ça vaut vraiment le coup 🌟 Keep it up!,positive
2733,Je suis vraiment pas content! Worst purchase 😾 #disappointed,negative
2734,"Well, Normal. It works as advertised 📝 We'll see.",neutral
2735,"Voilà, It's alright. Rien d'extraordinaire 3/5",neutral
2736,Normal. It works as advertised 📝 We'll see.,neutral
2737,Attention! Disappointed! Ne correspond pas à la description 😕 Never again!,negative
2738,It's fine I suppose. Rien de fou 😑 We'll see.,neutral
2739,"Malheureusement, Horrible! Je veux un remboursement 💸",negative
2740,Decent but ordinary. Sans surprise We'll see.,neutral
2741,Warning: Not recommended! Très mauvaise expérience 🙅 #disappointed,negative
2742,Warning: Je regrette cet achat... Totally disappointed 😔 0/5,negative
2743,"Well, C'est moyen. Could be better 🙂 3/5",neutral
2744,"Voilà, Fair enough. Ça fait le job 👍🏼 On verra.",neutral
2745,"Well, C'est standard. Not bad, not great either On verra.",neutral
2746,"Well, It's alright. Rien d'extraordinaire",neutral
2747,"Honestly, Outstanding! Meilleur achat de l'année 🏆 #happy",positive
2748,"Unfortunately, Terrible service! Je ne recommande pas 👎 😢😢",negative
2749,"Average product, prix correct 🤷 We'll see.",neutral
2750,Hélas... Terrible service! Je ne recommande pas 👎 #fail,negative
2751,"Bon, Acceptable quality. Correct pour le prix On verra.",neutral
2752,"Honestly, Parfait! Exactly what I needed ✨",positive
2753,"Bon, Pas mal without being great 😶 On verra.",neutral
2754,"Bon, Acceptable quality. Correct pour le prix 3/5",neutral
2755,Attention! Je ne suis pas satisfait! Doesn't work properly ⛔ 😢😢,negative
2756,Acceptable. Je m'attendais à mieux maybe 3/5,neutral
2757,OMG! Amazing! Ça vaut vraiment le coup 🌟 A++,positive
2758,"Sérieusement, Je suis très content! Great value for money 😊 #happy",positive
2759,Hélas... Je ne suis pas satisfait! Doesn't work properly ⛔ 😢😢,negative
2760,OMG! Incredible! Livraison rapide et produit nickel ⚡ 5/5,positive
2761,Bad experience overall! Service médiocre 😣 😢😢,negative
2762,Warning: C'est vraiment mauvais! Won't buy again ❌,negative
2763,Mauvais service client! Very unprofessional 🤬 Never again!,negative
2764,"Bon, C'est passable. Could be worse 🆗 On verra.",neutral
2765,"Well, C'est correct. Nothing special 😐 3/5",neutral
2766,Hélas... Not recommended! Très mauvaise expérience 🙅 😢😢,negative
2767,"Malheureusement, Très déçu... Not what I expected 😞 😢😢",negative
2768,"Bon, Normal quality for the price. Rien à redire On verra.",neutral
2769,Warning: Bad quality! Ça ne vaut pas le prix 👊 Never again!,negative
2770,"Franchement, J'adore ce produit! Best purchase ever 😍 Bravo!",positive
2771,"Malheureusement, Je regrette cet achat... Totally disappointed 😔 0/5",negative
2772,"Sérieusement, Love this! Vraiment un bon achat 😍 A++",positive
2773,Warning: Disappointed... Livraison en retard et produit abîmé 📉,negative
2774,OMG! Excellent rapport qualité-prix! Highly recommended 📈,positive
2775,Not recommended! Très mauvaise expérience 🙅 #fail,negative
2776,"Sérieusement, Excellent quality, vraiment top! Love it 💯 #happy",positive
2777,"Unfortunately, Disappointed! Ne correspond pas à la description 😕 😢😢",negative
2778,Acceptable. Je m'attendais à mieux maybe We'll see.,neutral
2779,"Voilà, Decent but ordinary. Sans surprise We'll see.",neutral
2780,Je suis très content! Great value for money 😊 #happy,positive
2781,"Well, Acceptable. Je m'attendais à mieux maybe 3/5",neutral
2782,"Franchement, Excellent rapport qualité-prix! Highly recommended 📈 5/5",positive
2783,"Voilà, C'est passable. Could be worse 🆗",neutral
2784,"Bon, Plutôt correct. Nothing spectacular ✔️ On verra.",neutral
2785,"Bon, Pas mal without being great 😶 ⭐⭐⭐",neutral
2786,Warning: Not good at all! Vraiment décevant 😤 😢😢,negative
2787,Je suis vraiment pas content! Worst purchase 😾 😢😢,negative
2788,"Voilà, It does the job. Produit basique",neutral
2789,"Unfortunately, Awful! N'achetez pas ce produit ⚠️ Never again!",negative
2790,Not recommended! Très mauvaise expérience 🙅 0/5,negative
2791,"Attention! Horrible experience, vraiment pas satisfait 😡 😢😢",negative
2792,Normal. It works as advertised 📝 We'll see.,neutral
2793,"Voilà, It's fine I suppose. Rien de fou 😑 ⭐⭐⭐",neutral
2794,"Sérieusement, Love this! Vraiment un bon achat 😍 ❤️❤️",positive
2795,"Voilà, Acceptable quality. Correct pour le prix",neutral
2796,"Wow! Super expérience, very satisfied with my order ⭐⭐⭐⭐⭐ 5/5",positive
2797,"Well, C'est standard. Not bad, not great either 3/5",neutral
2798,"Honestly, C'est parfait! Everything exceeded my expectations 🎉 A++",positive
2799,"Bon, Fair enough. Ça fait le job 👍🏼 ⭐⭐⭐",neutral
2800,"Sérieusement, Super expérience, very satisfied with my order ⭐⭐⭐⭐⭐ #happy",positive
2801,Hélas... Mauvais service client! Very unprofessional 🤬 Never again!,negative
2802,Warning: Je regrette cet achat... Totally disappointed 😔 Never again!,negative
2803,"Malheureusement, Je ne suis pas satisfait! Doesn't work properly ⛔ #fail",negative
2804,OMG! Je suis ravi! Fantastic quality 🥰,positive
2805,"Decent service. Classique, sans plus",neutral
2806,"Franchement, Je suis ravi! Fantastic quality 🥰 Bravo!",positive
2807,Hélas... Bad quality! Ça ne vaut pas le prix 👊 😢😢,negative
2808,"Excellent quality, vraiment top! Love it 💯 Bravo!",positive
2809,"Voilà, It's alright. Rien d'extraordinaire ⭐⭐⭐",neutral
2810,Waste of time! Vraiment pas terrible 😑 😢😢,negative
2811,OMG! Amazing service! Je recommande vivement 👍,positive
2812,Wow! Vraiment excellent service! Will definitely come back 💖 A++,positive
2813,"Bon, Standard service. Nothing to complain about ⭐⭐⭐",neutral
2814,"Bon, Normal. It works as advertised 📝 3/5",neutral
2815,Acceptable. Je m'attendais à mieux maybe We'll see.,neutral
2816,"Franchement, J'adore ce produit! Best purchase ever 😍 #happy",positive
2817,"Bon, Fair product. On verra sur le long terme 🔄",neutral
2818,Bad experience overall! Service médiocre 😣 0/5,negative
2819,OMG! Outstanding! Meilleur achat de l'année 🏆 5/5,positive
2820,"Well, Fair product. On verra sur le long terme 🔄 ⭐⭐⭐",neutral
2821,Bad experience overall! Service médiocre 😣 Never again!,negative
2822,"Unfortunately, Terrible! Perte de temps et d'argent 😩",negative
2823,"Bon, Acceptable quality. Correct pour le prix",neutral
2824,"So, Decent service. Classique, sans plus We'll see.",neutral
2825,"Sérieusement, Outstanding! Meilleur achat de l'année 🏆 Bravo!",positive
2826,"Voilà, C'est passable. Could be worse 🆗 We'll see.",neutral
2827,Wow! Superbe! Better than expected 💪 A++,positive
2828,"So, Acceptable. Je m'attendais à mieux maybe ⭐⭐⭐",neutral
2829,"Malheureusement, Disappointed... Livraison en retard et produit abîmé 📉 #fail",negative
2830,C'est magnifique! Absolutely perfect 💎 ❤️❤️,positive
2831,Je suis très content! Great value for money 😊 Bravo!,positive
2832,"So, Decent service. Classique, sans plus On verra.",neutral
2833,Plutôt correct. Nothing spectacular ✔️ We'll see.,neutral
2834,Plutôt correct. Nothing spectacular ✔️ On verra.,neutral
2835,It's fine I suppose. Rien de fou 😑 We'll see.,neutral
2836,Wow! Je suis très content! Great value for money 😊 #happy,positive
2837,Je kiffe! Really impressed 🤩 #happy,positive
2838,Wow! Top quality! Je ne regrette pas du tout 👏 #happy,positive
2839,"Great product! Super qualité, très satisfait 👌 5/5",positive
2840,Wow! Brilliant service! Équipe au top 🌈 A++,positive
2841,Hélas... Je regrette cet achat... Totally disappointed 😔 #fail,negative
2842,"Voilà, Acceptable quality. Correct pour le prix On verra.",neutral
2843,Hélas... C'est vraiment mauvais! Won't buy again ❌ #fail,negative
2844,"Honestly, Super expérience, very satisfied with my order ⭐⭐⭐⭐⭐ 5/5",positive
