review_body,stars,product_category,language
"Le matériel n'a jamais fonctionné. La plateforme d'aide du constructeur m'a fait faire un tas de manipulations qui m'ont fait perdre un temps fou... pour rien. Ils acceptent de m'échanger l'appareil mais à mes frais! Dès que vous recevez l'appareil pensez à le tester et renvoyez le aussitôt s'il ne fonctionne pas, si vous dépassez de quelques jours la possibilité de retour comme c'est mon cas grâce aux conseils sans intérêt de la plateforme cela vous coûtera bien plus cher.",1,pc,fr
"désolée, je viens de m’apercevoir que la boite d'origine ne correspond pas au portable. Il s'agissait d'un Sony XZ.",4,wireless,fr
looks good.. but drips.. I don't know if it's the way it's built or what but it is irritating...,3,home_improvement,en
These only lasted one day at my house. Probably from the kids jumping on them but they worked fine. I will try the old school ones next.,3,toy,en
"Bought two based on the number of positive reviews, first one broke within 3 uses. Just taking internal meat temperature in my home kitchen. LCD screen flashes in and off with ERR message. Doesn’t work at all. Avoid.",1,kitchen,en
pour l’instant ok a voir dans la durée et sur d'autres vetements,4,kitchen,fr
Jamais eux mon colis,1,automotive,fr
Très bon son seul problème faut laisser son téléphone prêt sinon ça capte mal,2,electronics,fr
Je n'ai jamais reçu cet article. Je l'avais commandé début décembre pour l'offrir à ma nièce à Noël et il n'est jamais arrivé. J'ai du le commander ailleurs pour pouvoir l'offrir à ma nièce début janvier : difficile de lui expliquer pourquoi le père noël avait livré aussi tard...,1,toy,fr
These hooks are only copper plated.,3,kitchen,en
"Good stories, when you feel like some short SK.",4,book,en
Would not work on my above ground pool,3,lawn_and_garden,en
Fast shipping and good price.,4,wireless,en
Did not fit my iRobot. Disappointed,2,home,en
C'est pas le top niveau qualité mais ça passe. Manque une ceinture,3,apparel,fr
Découvrir le Japon à travers ses plats culinaires.,4,book,fr
It truly is 99.99% water. Label on bottle states.,1,industrial_supplies,en
permet un arrosage au départ déterminé. fonctionne également manuel. l'idéal serait que l'on puisse lui donner une plage de temps d'arrosage : départ et FIN (avec les temp d'arrosage intermédiaire.,5,sports,fr
"Worse tool I ever bought, they are junk",1,home_improvement,en
"Le carton d'expédition était bien fermé et cacheté. Mais les 2 balais d'essui glace qui étaient dans leur boite d'origine Bosch, la boite était ouverte? Donc s'il y avait des fixations en plus, elles n'y étaient plus. Heureusement les fixations sur ma voiture étaient en bon état et j'ai pu fixer mes balais d'essui glace.",2,automotive,fr
WONT OPEN ENOUGH TO PICK UP ANYTHING OVER A HALF INCH.,2,pet_products,en
"The front pocket is supposed to stretch to fit a water bottle. This only fits, if you have nothing in the main pocket. Other than that it is great for what I need.",4,drugstore,en
"I love the pattern but the material on the rugs are pretty thin and get dirty pretty quick, I am scared to wash them for fear the pattern will fade or completely come off. They are really cute to look at though.",3,lawn_and_garden,en
Case came with 2 screen protector and a stylus. Good quality case for the price.,4,wireless,en
"A short read. Good start for a beginner prepper, but if you're not a newbie to prepping this may leave you looking elsewhere for more involved info.",3,digital_ebook_purchase,en
This product is terrific for rolling your muscles. However there are much better options for trigger point therapy. The straight stick and knobs are not practical for typical trigger point therapy.,3,sports,en
"This is horrible!! This item is so cute, but not worth it!! It took both me and my husband 2 hours to work on, only to not finish it because it is not level and pieces don't match up. I read reviews, some good some bad. Bit this is really bad!! I would not recommend getting. The door does not match up to stay on, even with the lock on. The horses hair does not match up to screw together completely, the one tire stays in the air even tho it's on the correct side. That's as far as we went since nothing was working right. Calling the company in the morning because we are very unhappy parents.",1,toy,en
Way smaller than it seems. Cheaply made. The plastic clips broke easy. The bookshelf looks very nice I’ll give it that. But unfortunately I can’t use it because the shelve clips were broken. Spend a little extra money and get a better one.,1,furniture,en
"Great quality and we got the small which was perfect for my husband, the color was a little lighter than expected, but he still loved it",4,shoes,en
premier essai hier bonne qualité pour l instant satisfait voir sur le long terme,4,sports,fr
"Il y a certaines paires qui ne sont pas très très joli . . . quand même. Livraison dans les temps, emballage correct. Le compte y est, assez satisfaite dans l’ensemble. Qualité du produit largement correct, La couleur tient au lavage et au séchage",3,baby_product,fr
"Cette station est maniable et polyvalente, facile à monter . Elle a soulagé le dos de mon mari qui portait sa scie à chaque déplacement. Achat à recommander",4,industrial_supplies,fr
"Court terme : Il coupe bien et le design est sympa. Moyen terme : Acheté il y a trois mois, j'ai le même symptôme qu'une autre marque. Le plastique (qui lui n'est pas haut de gamme) du couteau 'moyen' a cassé après 3 mois : poubelle. Les deux autres tiennent pour l'instant.",2,home,fr
"J’ai commandé ce produit en pensant qu’elle était de taille moyenne, au vu des photos. Pas du tout. C’est des toute petite et connaissant ces pinces, beaucoup trop fragiles. Bien pour des accrocher des photos sur un fil fin.",1,home,fr
Very cute and easy to track milestones with the stickers.,4,book,en
Je n'ai pas aimé du tout. Impossible de poser le film sans pouvoir éliminer toute les bulles. Même en suivant comme il faut la procédure. Quand on décolle une fois pas facile de la repositionner et après foutue on peut plus rien faire.,1,pc,fr
Our bottle was HUGE. Ordered 100 tablets and got 1000. Bonus for pain.,5,drugstore,en
"Boitier très cheap, je fais confiance au avis mais la qualité n'est pas du tout au rdv. Le boîtier est en acier , hyper lourd, le fond est collé de travers et la vitre... Je ne donne pas cher de sa peau. J ai commandé une autre montre au même prix qui est 2 fois mieux. A vous de voir.",2,watch,fr
"La résine a un très bon effet Mais je suis déçue car il y a des résidus blanc dans le bison A qu'il a fallu ""pêcher"" avant que la résine ne se fige Pour le prix c'est un peu moyen",2,home_improvement,fr
"Super produit. Seul bémol, l'assise un peu dur pour les enfants.",4,sports,fr
Malgré un premier envoi ou le bac était cassé le suivi de remplacement a été impeccable. Bon vendeur que je recommande,5,home_improvement,fr
"Seams are weak, tearing at zipper already",3,home,en
"la coulisse et enrobage de portable est super bien, laspect finition est jolie aussi, cest juste dommage pour la protection decran est 1.2mm epais,",3,wireless,fr
Jolies couleurs et jolis dessins. Correspond à nos attentes et à la photo. La chambre du petit est toute jolie. Facile à poser et n'abîme pas les murs.,4,home,fr
Bon produit de base. Le souci reste la buée qui revient vite.,5,sports,fr
"je n'ai pas trouvé de notice dans le colis, est-ce un oubli?",3,electronics,fr
petit et qualité correct juste petit souci de réception de la radio a certain endroit pour le prix et l'utilité que j'en fais j'en suis content,4,electronics,fr
petite fabrication mais fait son job,3,lawn_and_garden,fr
"J'ai commandé un tabouret jaune pour ajouter une touche de couleur à ma chambre d'hôtes, mais j'ai reçu gris. Malheureusement, je n'ai pas le temps de retourner l'article avant que mes invités arrivent donc je vais devoir garder celui-ci. En plus d'être de la mauvaise couleur, le produit est bon et robuste.",3,furniture,fr
"Joli casque, pas cher, léger mais taille trop petit : j'ai pris un L et modèle reçu correspond à un M et aucune aération. Renvoyé sans problème, Amazon (r)assure ;-)",3,automotive,fr
They are very cute. The only issue is they are so tiny and the screw backing takes a few tries to put on a wiggly one year old.,4,jewelry,en
"Notice en anglais, donc assez compliqué de traduire toutes les fonctions. Des doutes quand à la fiabilité des mesures données. La fonction sommeil ne marche pas.",2,sports,fr
Efficace et répondant aux besoins recherchés,5,personal_care_appliances,fr
